title,addr,areacode,sigungucode,contentid,mapx,mapy,is_outdoor,tag
토리아에즈,경기 의정부시 신흥로258번길 17,31,25,2670567,127.0444184,37.73925479,0,8
토말 본점,서울 강남구 선릉로121길 13,1,1,2870724,127.0412251,37.51374762,0,8
토모루과자점,인천 서구 청라라임로106번길 15,2,7,2782689,126.654557,37.53655474,0,8
토미야,대전 서구 청사서로 14,3,3,2866029,127.3769046,36.35918948,0,8
토바우 안심한우마을,세종  월현윗길 173-12,8,1,2876027,127.2306083,36.50069568,0,8
토박이,경북 경주시 북군길 21,35,2,134773,129.2632378,35.85243445,0,8
토박이밀양돼지국밥,경기 용인시 기흥구 중부대로 313,31,23,2757211,127.1018209,37.27080743,0,8
토박이숯불갈비,인천 서구 염곡로 190 토박이참숯갈비,2,7,2878129,126.6681289,37.50152294,0,8
토방,경기 양평군 북한강로 1167,31,19,2836534,127.3650727,37.63674475,0,8
토방촌,충북 증평군 초중11길 11,33,12,2849674,127.5747086,36.78087523,0,8
토배기산장,전북 완주군 동상면 송광수만로 938,37,8,1607195,127.2690011,35.91796849,0,8
토북베이커리,부산 강서구 낙동남로 526-1,6,1,2902322,128.877881,35.11187721,0,8
토브나인,경기 성남시 수정구 사송로 56,31,12,2903959,127.1134158,37.41500759,0,8
토브카페,전남 장흥군 장흥읍 중앙로 54,38,20,3423425,126.9073229,34.6806633,0,8
토비코,부산 금정구 금정로 45,6,2,403929,129.085793,35.22886793,0,8
토속삼계탕,경남 통영시 정동4길 65,36,17,619314,128.4311826,34.84279369,0,8
토속식당,충남 예산군 덕산면 수덕사안길 47,34,11,1985784,126.6202368,36.65812802,0,8
토속정,서울 종로구 우정국로 4-1,1,23,2653611,126.9833038,37.56924568,0,8
토속촌삼계탕,서울 종로구 자하문로5길 5,1,23,132815,126.9715936,37.57761672,0,8
토실배기,전북 군산시 상지곡안4길 7-1 토실배기,37,2,2867023,126.7103415,35.95843755,0,8
토아빈,충남 천안시 서북구 망향로 1094-22,34,12,2856824,127.2264393,36.90600179,0,8
토옥동송어횟집,전북 장수군 토옥동로 311,37,11,2923364,127.6570002,35.80174687,0,8
토우몽12,경기 양주시 부흥로 1673,31,18,2877613,127.0572439,37.78018359,0,8
토우영양돌솥밥,전남 영광군 월현로 210,38,16,2877084,126.4916474,35.29067646,0,8
토지옹심이,강원 원주시 토지길 9-5,32,9,2891652,127.9585058,37.32303925,0,8
토지옹심이 혁신본점,강원 원주시 양지뜰2길 1,32,9,2891572,127.9828258,37.32642542,0,8
토크라피,인천 강화군 화도면 해안남로1691번길 43-12,2,1,2657228,126.4376447,37.59288603,0,8
토토네,제주 제주시 하귀10길 49-2,39,4,2870835,126.4106832,33.48942137,0,8
토토아뜰리에,제주 제주시 애월읍 고성북길 112,39,4,2738653,126.4131001,33.46984857,1,10
토평메주콩,경기 구리시 벌말로 77,31,6,2852867,127.1463747,37.5838136,0,8
토함,경북 경주시 숲머리길 159,35,2,2903688,129.253214,35.84302699,0,8
토함혜,경북 경주시 경감로 158-13,35,2,2736664,129.2521585,35.8432075,0,8
토향,경기 파주시 성동로 19-87,31,27,2841878,126.690219,37.78215177,0,8
톡톡,서울 강남구 학동로97길 41 리유빌딩,1,1,2903418,127.0543265,37.52246906,0,8
톡톡톡,경북 포항시 북구 장량로174번길 19-1,35,23,2929367,129.3997221,36.07996966,0,8
톤쇼우,부산 금정구 금강로 247-10,6,2,2841442,129.0842987,35.23048717,0,8
톰볼라,서울 서초구 서래로7길 16,1,15,403534,126.9974601,37.49884301,0,8
톰톰카레,제주 제주시 해맞이해안로 1112,39,4,2851487,126.837545,33.53750344,0,8
통나무식당,전남 순천시 백강로 36,38,11,2398837,127.5226708,34.93621171,0,8
통나무집,경기 포천시 일동면 화동로 1383,31,29,134223,127.3398706,37.98029042,0,8
통나무집,경기 가평군 청평면 강변로 103,31,1,1196134,127.423498,37.73209308,0,8
통나무집,서울 서초구 헌인릉길 9 (내곡동),1,15,1985744,127.0817674,37.46191547,0,8
통나무집,강원 평창군 진부면 진부중앙로 52,32,15,2784989,128.5579869,37.6361505,0,8
통돼지두루치기,서울 종로구 종로 252-6,1,23,2653616,127.0057156,37.57079313,0,8
통만두집,전남 여수시 통제영4길 12,38,13,2782808,127.7353015,34.7411456,0,8
통명전통묵집,경북 예천군 보문로 162 통명정통묵집,35,16,2903639,128.4816226,36.65888089,0,8
통보 장어마을,경기 광주시 장지9길 45,31,5,2742093,127.2361356,37.40050593,0,8
통뼈사랑,전남 여수시 봉산1로 47,38,13,2509647,127.7239471,34.73520996,0,8
통영곤리식당,경남 통영시 무전5길 37-111 통영곤리식당,36,17,2930132,128.425291,34.86136651,0,8
통영굴마당,경남 통영시 도남로 257-81,36,17,2574817,128.4328745,34.82898416,0,8
통영동백커피식물원,경남 통영시 남해안대로 2068-87,36,17,2807880,128.3568561,34.93544589,0,8
통영마늘닭,경남 통영시 미나리길 80,36,17,2574888,128.4334154,34.85728378,0,8
통영바다이야기,경남 통영시 운하1길 46,36,17,1334757,128.412229,34.83304167,0,8
통영밥상갯벌,경남 통영시 동충4길 4,36,17,2574927,128.4218057,34.84072709,0,8
통영밥상식당,경남 통영시 운하2길 23 나포리,36,17,2930151,128.4115263,34.83262504,0,8
통영산장어 시락국,경남 통영시 서호시장길 45,36,17,2574941,128.4203058,34.84119923,0,8
통영소풍김밥,경남 통영시 항남1길 7-4,36,17,2574944,128.4231028,34.84249081,0,8
통영시락국,경남 통영시 통영해안로 215,36,17,2574950,128.4195615,34.84083259,0,8
통영식도락 해물뚝배기,경남 통영시 발개로 131 센텀시티,36,17,2930251,128.4187286,34.82688136,0,8
통영왕새우,경남 통영시 용남면 화포2길 176,36,17,2575016,128.4477807,34.86122248,0,8
통영자연회타운,경남 통영시 도남로 257-7,36,17,618344,128.4322051,34.82878972,0,8
통영조개나라,경남 통영시 미우지해안로 125,36,17,2575170,128.394353,34.82450897,0,8
통영짬뽕,경남 고성군 당항길 154-12,36,3,2858383,128.3831675,35.04894197,0,8
통영참복,경남 통영시 도남로 132,36,17,2575181,128.418684,34.83023376,0,8
통영촌집화소반,경남 통영시 풍화일주로 649-17,36,17,2810005,128.3394132,34.82785762,0,8
통영충무김밥,경남 통영시 산양일주로 1446,36,17,2574866,128.3903598,34.78925728,0,8
통영해물가,경남 통영시 통영해안로 377,36,17,2785605,128.4285495,34.84461289,0,8
통영해물뚝배기,경남 통영시 발개로 115-1,36,17,2930269,128.4169843,34.8271813,0,8
통영해물뚝배기 장기점,경기 김포시 김포한강4로212번길 29,31,8,2854697,126.6605199,37.6505388,0,8
통영횟집,경남 통영시 도남로 257-79,36,17,2575206,128.4325495,34.82883417,0,8
통의동 국빈관,서울 종로구 자하문로2길 17-4,1,23,2944630,126.9738378,37.57668354,0,8
통일냉면,경남 창녕군 개울길 29-8,36,15,2875836,128.5183119,35.43828399,0,8
통일로토종순대국,경기 고양시 덕양구 통일로 1236,31,2,134725,126.8456343,37.72365581,0,8
통일면옥,대전 대덕구 한밭대로1117번길 17,3,1,2941157,127.4225616,36.35979578,0,8
통일집,서울 중구 마른내로4길 31-3 (충무로4가),1,24,2023333,126.9936309,37.56287717,0,8
통일촌 부녀회 식당,경기 파주시 군내면 통일촌길 220,31,27,2654586,126.7311951,37.90644355,0,8
통일촌장단콩마을,경기 파주시 군내면 통일촌길 64,31,27,403808,126.7335975,37.91069587,0,8
통일호횟집,인천 강화군 삼산면 어류정길212번길 7-6,2,1,757716,126.3332165,37.65247448,0,8
통카롱,경남 통영시 항남1번가길 35,36,17,2575245,128.4228278,34.84399341,0,8
통큰샤브,전남 여수시 망마로 25,38,13,2923668,127.6659543,34.76033114,0,8
통큰소무한리필 별내본점,경기 남양주시 불암로109번길 4-18,31,9,2864488,127.1119231,37.65134401,0,8
통큰손쭈꾸미마을계산본점,인천 계양구 계산로 144 대일빌딩,2,2,2876250,126.7283835,37.53707265,0,8
통큰참숯불구이,경북 안동시 옥명길 6-7,35,11,2670856,128.7022419,36.56450692,0,8
통큰칼국수,인천 연수구 테크노파크로111번길 8 송도 S 타워,2,8,2853911,126.6440121,37.38592484,0,8
통큰회수산,충남 태안군 시장3길 15,34,14,2811023,126.2959997,36.75327814,0,8
퇴계막국수,강원 춘천시 영서로 2231,32,13,628382,127.7257166,37.86229742,0,8
퇴골오리,강원 춘천시 동면 춘천로 492-14,32,13,3356045,127.760382,37.893375,0,8
퇴근길숯불갈비,경북 경주시 금성로 190,35,2,2840414,129.2074655,35.83436599,0,8
퇴촌돌짜장,경기 광주시 퇴촌면 산수로 894,31,5,2742109,127.315969,37.43750309,0,8
퇴촌석갈비,경기 광주시 퇴촌면 천진암로 327-7,31,5,2792657,127.3081159,37.47277386,0,8
툇마루,부산 북구 금곡대로285번길 81 두꺼비빌딩,6,8,2838889,129.0090301,35.23424369,0,8
툇마루,강원 강릉시 난설헌로 232,32,1,2844107,128.9145027,37.79294481,0,8
툇마루밥상,"서울 송파구 송파대로 111 (문정동, 파크하비오)",1,18,2758137,127.1232269,37.48194167,0,8
투가리순대국밥,충북 청주시 상당구 중앙로 13,33,10,2778417,127.4886453,36.63833449,0,8
투모루파파,강원 평창군 평창읍 백오로 130,32,15,2795963,128.39714,37.36756734,0,8
투뿔등심 가로수길,서울 강남구 가로수길 73,1,1,2689439,127.022246,37.52290732,0,8
투뿔등심 논현 본점,서울 강남구 언주로148길 19 청호빌딩,1,1,2871160,127.0360865,37.521105,0,8
투뿔등심 판교,경기 성남시 분당구 동판교로177번길 25,31,12,2689440,127.1135746,37.39778182,0,8
투스트록,경기 양평군 양서면 광장옆길 2,31,19,2773710,127.3930878,37.50817408,0,8
투씨엠플러스,경기 파주시 엘씨디로8번길 20,31,27,2854075,126.7768797,37.81176375,0,8
투앤디,경기 의정부시 호국로 1982,31,25,2829930,127.1128028,37.77586565,0,8
투핸즈,경남 창원시 성산구 창이대로460번길 20,36,16,2838380,128.6838362,35.23777344,0,8
툭툭누들타이,서울 마포구 성미산로 161-8,1,13,1906858,126.9240205,37.5651701,0,8
툭툭타이,경남 창원시 마산회원구 합성옛길 94,36,16,2906451,128.5823229,35.23618844,0,8
툴롱(toulon),인천 연수구 인천타워대로132번길 30,2,8,2737368,126.6435733,37.38604148,0,8
튜토리얼,서울 마포구 상수동 310-12,1,13,2946095,126.9221711,37.5481026,0,8
트라이브,제주 제주시 애월로 11,39,4,2861940,126.3112758,33.46005916,0,8
트라인커피,제주 제주시 와흘상길 32,39,4,2899449,126.6332193,33.49396608,0,8
트레블브레이크커피,충남 태안군 안면읍 등마루1길 125,34,14,2778505,126.3372445,36.59750791,0,8
트레비아,서울 용산구 이태원로15길 1,1,21,2689436,126.9901736,37.53469704,0,8
트레비어,울산 울주군 언양읍 반구대로 1305-11,7,5,3043330,129.1402695,35.60507113,0,8
트레스드,서울 송파구 백제고분로15길 50,1,18,2810230,127.0847463,37.5098183,0,8
트레저가든,경기 수원시 팔달구 중부대로 181 (우만동),31,13,3445870,127.0362683,37.27766102,0,8
트로피컬 하이드어웨이 카페,제주 서귀포시 형제해안로 284,39,3,2858423,126.2912859,33.20926713,0,8
트루낭,경기 하남시 미사동로 102-19,31,30,2862633,127.2050446,37.57572671,0,8
트리고,강원 평창군 봉평면 메밀꽃길 10-1,32,15,2855585,128.3715488,37.61539378,0,8
트리브링,충북 청주시 서원구 청남로 1388-36,33,10,2859432,127.4531699,36.56715035,0,8
트리인블루,경남 밀양시 표충로 176-9,36,7,2847556,128.8583078,35.51237632,0,8
트리팜,대구 동구 서촌로 133,4,4,2856252,128.6217877,35.98592956,0,8
트리폰즈,경남 양산시 충렬로 1346,36,10,2911245,129.0741017,35.45488124,0,8
트리플디,대전 서구 둔산남로9번길 5,3,3,2807689,127.378427,36.34837963,0,8
트윈브릿지,전남 해남군 관광레저로 5 트윈브릿지,38,23,2840109,126.3060617,34.57338767,0,8
트윈트리,경기 남양주시 고산로126번길 33-8 한마당,31,9,2830341,127.1797686,37.59136332,0,8
특미관,전남 보성군 보성읍 봉화로 53,38,10,135896,127.0775836,34.76517333,0,8
튼실이네전복,전남 목포시 평화로 97,38,8,2670432,126.43507,34.79785064,0,8
튼튼장어 무한리필,부산 기장군 기장해안로 1301,6,3,2848939,129.2331682,35.26013939,0,8
틈(TEUM),전북 군산시 구영6길 125-1,37,2,2778092,126.7113879,35.98938959,0,8
티라벤,경남 창원시 마산합포구 고운로 79 (월영동),36,16,3461786,128.5581596,35.18963489,0,8
티롤978,전남 여수시 소라면 서부로 952,38,13,1345590,127.5616152,34.80394112,0,8
티룸,서울 성동구 서울숲길 52,1,16,2895090,127.0432573,37.54791868,0,8
티마루,강원 강릉시 난곡길 25,32,1,2685233,128.8789145,37.78614768,0,8
티아이티에프,대구 동구 팔공산로 1169,4,4,2855996,128.6927119,35.98828339,0,8
티카페차센,충북 제천시 의림대로44길 15 (모산동),33,7,2856148,128.2133487,37.1636846,0,8
티코커피,경기 고양시 일산동구 일산로394번길 5-18,31,2,2875219,126.7817166,37.6707025,0,8
티크닉 앨리웨이 광교점,"경기 수원시 영통구 광교호수공원로 80 (원천동, 광교아이파크)",31,13,3443259,127.0603135,37.27451737,0,8
티테라피,서울 종로구 윤보선길 74,1,23,2782690,126.9835674,37.57921675,0,8
티파니횟집,경남 거제시 동부면 거제중앙로 3,36,1,232248,128.6406662,34.77492725,0,8
티하우스 서하,경기 여주시 웅골로 294-3,31,20,2893577,127.6188851,37.27370535,0,8
티하우스 차담,강원 춘천시 남이섬길 1 남이섬,32,13,2851389,127.525509,37.79632082,0,8
티하우스에덴,경기 이천시 서이천로 449-79,31,26,2852843,127.3944669,37.26204705,0,8
파고,서울 관악구 행운1길 40 신화로즈빌,1,5,2842693,126.9574031,37.48070551,0,8
파나카F,부산 동래구 금정마을로 54,6,6,2853081,129.0627927,35.21219715,0,8
파네룬,경북 구미시 야은로7길 47,35,4,2901991,128.3038057,36.1463666,0,8
파네트리 제과명장 김영모,경기 성남시 수정구 설개로14번길 23 시흥동 81-2 김영모과자점,31,12,2837493,127.1040637,37.42010406,0,8
파노파니,전북 익산시  무왕로 (861),37,9,2806201,126.9547278,35.96524931,0,8
파도마루,경기 안산시 단원구 서위매봉길 40,31,15,2781789,126.5683469,37.28132731,0,8
파도소리,전남 여수시 문수6길 34-1 (문수동),38,13,2509759,127.6985045,34.75012729,0,8
파도한정식,경남 사천시 수남길 83-12,36,8,2782731,128.0694842,34.92797496,0,8
파도횟집,부산 기장군 기장읍 기장해안로 601,6,3,1805774,129.230025,35.22483773,0,8
파라글로우,경북 경산시 공단7로 3,35,1,2840546,128.8272565,35.85835615,0,8
파라디,서울 성동구 뚝섬로9길 3-1,1,16,2899160,127.0567758,37.53873666,0,8
파라디소페르두또,전북 군산시 한밭로 76-11,37,2,2743284,126.6988398,35.95602374,0,8
파라디조,경기 의왕시 왕송못서길 38,31,24,2849707,126.9426008,37.31360518,0,8
파라안 안강,경북 경주시 안강읍 안강중앙로 32,35,2,3444369,129.2038501,35.99569769,0,8
파라프라,충남 천안시 서북구 직산읍 상덕로 50,34,12,3042835,127.1193943,36.87167051,0,8
파란풍차,울산 중구 중앙시장길 2-9,7,1,1903315,129.32193,35.55499962,0,8
파로호국밥,강원 양구군 양구읍 사명길 107,32,6,2913493,127.9883826,38.1071794,0,8
파롤앤랑그,서울 마포구 성미산로29안길 8,1,13,2845157,126.9228706,37.56503676,0,8
파르미이탈리아노,서울 서대문구 연세로 24,1,14,2689511,126.9371445,37.55782674,0,8
파르코,서울 성동구 서울숲2길 44,1,16,2895105,127.0433935,37.54636053,0,8
파르코니도,경기 고양시 일산동구 월드고양로 102-65,31,2,2951568,126.7575498,37.65613987,0,8
파르코디디오,경기 고양시 일산동구 대산로11번길 5-7,31,2,2830309,126.7750311,37.66917478,0,8
파머스가든,강원 춘천시 신북읍 신샘밭로 380,32,13,2913234,127.7531706,37.92529615,0,8
파머스대디 영동점,경기 광주시 정영로 885-3,31,5,2866991,127.3785594,37.47664691,0,8
파머스빌리지플러스,경기 의정부시 범골로35번길 78,31,25,2829922,127.0357473,37.72805038,0,8
파머스키친,강원 양양군 동산큰길 44-39 뉴그린회집,32,7,2838085,128.7621912,37.98044512,0,8
파머스테이블,경기 파주시 탄현면 헤이리마을길 59-77,31,27,1870538,126.6955155,37.79035091,0,8
파미르,강원 춘천시 순환대로 1154-144,32,13,2922598,127.7792969,37.89520848,0,8
파밀리아,경북 문경시 하푸실길 30,35,7,2841349,128.0842193,36.7515129,0,8
파베뉴,경기 파주시 새오리로339번길 179-19,31,27,2865477,126.6922956,37.82002517,0,8
파불라,서울 강남구 도산대로81길 51 루미안빌,1,1,2903435,127.0457771,37.52713503,0,8
파브롯,경북 경산시 펜타힐즈2로 65,35,1,2809802,128.7199695,35.82956297,0,8
파스마,경북 경산시 한의대로 96,35,1,2831823,128.7767291,35.80581115,0,8
파스타 아미고,경기 남양주시 경강로 377,31,9,2767425,127.1997862,37.59253577,0,8
파스타아미고,경기 구리시 벌말로70번길 67,31,6,2911054,127.1490383,37.5854079,0,8
파스타얼론,"서울 성북구  종암로9길 (86, 종암2차)",1,17,2807120,127.0331346,37.59776549,0,8
파스타이야기,경기 평택시 문화촌로11번길 32,31,28,2679096,127.1137136,36.99804472,0,8
파스타지아니,강원 속초시 엑스포로2길 19,32,5,2828433,128.5801066,38.19543048,0,8
